Player,Nation,Born,Min,MP,Gls,Ast,npxG,xAG,KP,PrgP,PrgC,Tkl,Int,Succ,Age,Squad,Comp,Pos,position_group,npxG_per90,xAG_per90,KP_per90,PrgP_per90,PrgC_per90,Tkl_per90,Int_per90,Succ_per90,npxG_per90_pct,npxG_per90_pct_global,npxG_per90_pct_pos,xAG_per90_pct,xAG_per90_pct_global,xAG_per90_pct_pos,KP_per90_pct,KP_per90_pct_global,KP_per90_pct_pos,PrgP_per90_pct,PrgP_per90_pct_global,PrgP_per90_pct_pos,PrgC_per90_pct,PrgC_per90_pct_global,PrgC_per90_pct_pos,Tkl_per90_pct,Tkl_per90_pct_global,Tkl_per90_pct_pos,Int_per90_pct,Int_per90_pct_global,Int_per90_pct_pos,Succ_per90_pct,Succ_per90_pct_global,Succ_per90_pct_pos,player_id,player_name,minutes_played,npxG_per90_scaled,xAG_per90_scaled,KP_per90_scaled,PrgP_per90_scaled,PrgC_per90_scaled,Tkl_per90_scaled,Int_per90_scaled,Succ_per90_scaled,cluster_id,cluster_name,gmm_probabilities_json,pca_x,pca_y
Florian Thauvin,fr FRA,1993.0,1956,25,8,3,5.7,3.8,39,90,92,20,7,39,31.0,Udinese,it Serie A,"FW,MF",Forward,0.262,0.175,1.794,4.141,4.233,0.92,0.322,1.794,84.5,84.5,50.4,83.0,83.0,67.6,89.2,89.2,82.5,67.7,67.7,88.8,94.7,94.7,85.4,16.6,16.6,45.0,18.1,18.1,56.8,93.0,93.0,84.7,florian_thauvin_fr_fra_1993_0,Florian Thauvin,1956,0.95082814447871,0.9196748928882856,1.33109328022602,0.3045908222833576,1.94311762695144,-0.9666834044997946,-0.9949485585466488,1.6345718882921134,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4404, ""Dynamic Winger / Dribbler"": 0.5596}",3.323,-0.05
Florian Wirtz,de GER,2003.0,2351,31,10,12,6.1,7.0,57,176,131,32,10,82,21.0,Leverkusen,de Bundesliga,"MF,FW",Midfielder,0.234,0.268,2.182,6.738,5.015,1.225,0.383,3.139,81.7,81.7,89.7,96.2,96.2,96.4,95.6,95.6,93.3,94.6,94.6,89.2,97.3,97.3,98.7,29.9,29.9,15.6,22.0,22.0,14.0,99.4,99.4,99.7,florian_wirtz_de_ger_2003_0,Florian Wirtz,2351,0.7471983121881749,2.044204370401848,1.9320060602054017,1.8230506787240597,2.5450115634508563,-0.5691929445551933,-0.8690184934984206,3.7212782731640206,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.2141, ""Deep-Lying Playmaker"": 0.7859}",5.107,1.845
Flynn Downes,eng ENG,1999.0,2151,27,1,0,0.6,1.1,15,66,29,49,32,8,25.0,Southampton,eng Premier League,MF,Midfielder,0.025,0.046,0.628,2.762,1.213,2.05,1.339,0.335,16.4,16.4,9.2,32.0,32.0,20.1,38.0,38.0,21.8,34.4,34.4,14.1,43.5,43.5,41.9,71.7,71.7,58.3,85.5,85.5,84.0,30.0,30.0,17.6,flynn_downes_eng_eng_1999_0,Flynn Downes,2151,-0.7727529359804625,-0.6401563178563325,-0.474742548268721,-0.5017072686029449,-0.3813321022406798,0.5059861684097113,1.1045740013557768,-0.6290003165615029,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5669, ""Deep-Lying Playmaker"": 0.4331}",-1.657,0.337
Fodé Ballo-Touré,sn SEN,1997.0,589,10,0,0,0.0,0.1,1,13,15,8,4,5,27.0,Le Havre,fr Ligue 1,"DF,MF",Defender,0.0,0.015,0.153,1.986,2.292,1.222,0.611,0.764,1.2,1.2,2.6,12.8,12.8,27.1,7.2,7.2,16.5,16.0,16.0,10.1,74.5,74.5,85.6,29.7,29.7,20.6,39.5,39.5,13.6,62.6,62.6,82.6,fod__ballo_tour__sn_sen_1997_0,Fodé Ballo-Touré,589,-0.9545652862398688,-1.01499947702752,-1.2103960804599747,-0.9554326627492616,0.449158380473988,-0.5731026867841567,-0.3983290700394698,0.0365736902117673,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.1784, ""Attacking Fullback / Playmaker"": 0.3909, ""Ball-Playing Defender"": 0.4306}",-0.922,-0.961
Folarin Balogun,us USA,2001.0,615,13,4,0,4.8,0.9,6,9,21,1,1,4,23.0,Monaco,fr Ligue 1,FW,Forward,0.702,0.132,0.878,1.317,3.073,0.146,0.146,0.585,99.6,99.6,98.4,70.1,70.1,49.4,53.3,53.3,30.8,5.4,5.4,18.2,87.0,87.0,69.8,0.5,0.5,2.0,6.5,6.5,22.5,51.1,51.1,27.1,folarin_balogun_us_usa_2001_0,Folarin Balogun,615,4.150725509044262,0.399731155973413,-0.0875564786943769,-1.3465954058985992,1.0502826316326126,-1.975396899572324,-1.3582877626202248,-0.2411366762507394,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.6122, ""Dynamic Winger / Dribbler"": 0.3878}",2.55,-3.728
Fran Beltrán,es ESP,1999.0,2421,34,2,1,1.0,1.8,15,152,28,50,26,10,25.0,Celta Vigo,es La Liga,MF,Midfielder,0.037,0.067,0.558,5.651,1.041,1.859,0.967,0.372,25.3,25.3,18.6,43.8,43.8,34.4,33.4,33.4,15.8,87.6,87.6,76.3,37.1,37.1,31.5,64.0,64.0,50.4,64.8,64.8,63.7,33.2,33.2,19.9,fran_beltr_n_es_esp_1999_0,Fran Beltrán,2421,-0.6854830078559474,-0.386230306804883,-0.5831546477495373,1.1874843083154942,-0.5137179808569199,0.2570659131657154,0.3366070472911727,-0.5715964977955099,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5488, ""Deep-Lying Playmaker"": 0.4512}",-1.194,0.804
Fran Garcia,es ESP,1999.0,2171,31,0,2,0.9,1.8,24,119,78,51,28,8,24.0,Real Madrid,es La Liga,DF,Defender,0.037,0.075,0.995,4.933,3.234,2.114,1.161,0.332,25.3,25.3,46.0,48.0,48.0,71.6,59.8,59.8,80.7,80.7,80.7,84.8,88.7,88.7,96.3,73.9,73.9,71.5,76.9,76.9,64.7,29.7,29.7,51.8,fran_garcia_es_esp_1999_0,Fran Garcia,2171,-0.6854830078559474,-0.2894965883090928,0.0936466018664161,0.7676713791955776,1.1742019715001395,0.589394002627595,0.7371059426904556,-0.6336546802452321,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0834, ""Attacking Fullback / Playmaker"": 0.4605, ""Ball-Playing Defender"": 0.4561}",-0.372,1.359
Francesco Acerbi,it ITA,1988.0,1710,23,0,1,0.4,0.6,9,62,19,23,26,3,36.0,Inter,it Serie A,DF,Defender,0.021,0.032,0.474,3.263,1.0,1.211,1.368,0.158,13.5,13.5,26.7,24.3,24.3,46.3,28.6,28.6,57.0,47.5,47.5,48.5,35.1,35.1,49.6,29.1,29.1,19.4,86.6,86.6,79.4,14.8,14.8,29.5,francesco_acerbi_it_ita_1988_0,Francesco Acerbi,1710,-0.8018429120219674,-0.8094403252239655,-0.7132491671265171,-0.2087737344955935,-0.5452750798293957,-0.5874384082903553,1.164442392936082,-0.9036077739015236,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3618, ""Attacking Fullback / Playmaker"": 0.2902, ""Ball-Playing Defender"": 0.3481}",-1.844,-0.19
Francesco Zampano,it ITA,1993.0,1639,24,1,2,1.0,0.8,12,41,42,31,6,8,30.0,Venezia,it Serie A,DF,Defender,0.055,0.044,0.659,2.251,2.306,1.702,0.329,0.439,38.1,38.1,66.8,30.9,30.9,54.7,39.8,39.8,67.1,21.6,21.6,16.2,75.1,75.1,86.1,56.0,56.0,50.3,18.6,18.6,2.1,39.2,39.2,62.9,francesco_zampano_it_ita_1993_0,Francesco Zampano,1639,-0.5545781156691748,-0.6643397474802801,-0.4267314756415023,-0.800487779438986,0.4599339752450774,0.0524560698499698,-0.9804975674755404,-0.4676490421922253,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.1687, ""Attacking Fullback / Playmaker"": 0.3991, ""Ball-Playing Defender"": 0.4322}",-0.384,-0.756
Francisco Conceição,pt POR,2002.0,1340,26,3,3,2.3,4.3,28,35,95,23,6,35,21.0,Juventus,it Serie A,"FW,MF",Forward,0.154,0.289,1.881,2.351,6.381,1.545,0.403,2.351,69.8,69.8,15.2,97.3,97.3,93.0,91.0,91.0,86.0,24.1,24.1,54.5,99.2,99.2,97.1,47.6,47.6,81.5,24.1,24.1,68.8,97.8,97.8,93.3,francisco_concei__o_pt_por_2002_0,Francisco Conceição,1340,0.1653987913580744,2.298130381453297,1.4658340324378918,-0.7420180121520894,3.596401738972855,-0.1521537734657758,-0.8277299475809687,2.4987320789044944,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.3418, ""Dynamic Winger / Dribbler"": 0.6582}",4.553,0.863
Francisco Perez,es ESP,2002.0,570,26,0,0,0.3,2.6,7,13,24,17,3,8,21.0,Valencia,es La Liga,"FW,MF",Forward,0.047,0.411,1.105,2.053,3.789,2.684,0.474,1.263,33.0,33.0,0.4,99.4,99.4,98.2,65.1,65.1,45.9,17.3,17.3,44.8,92.5,92.5,80.7,90.4,90.4,97.8,29.3,29.3,79.2,82.1,82.1,62.3,francisco_perez_es_esp_2002_0,Francisco Perez,570,-0.6127580677521849,3.773319588514098,0.2640084724791275,-0.916257918667041,1.601377335639751,1.332245026130621,-0.6811556095740149,0.8107495162720513,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.2163, ""Dynamic Winger / Dribbler"": 0.7837}",2.596,1.296
Franck Honorat,fr FRA,1996.0,1439,19,4,7,4.5,5.3,50,45,63,17,5,12,27.0,Gladbach,de Bundesliga,FW,Forward,0.281,0.331,3.127,2.814,3.94,1.063,0.313,0.751,86.6,86.6,56.2,98.6,98.6,95.8,99.5,99.5,99.1,36.0,36.0,67.8,93.3,93.3,82.5,21.9,21.9,52.1,17.4,17.4,54.1,61.6,61.6,39.2,franck_honorat_fr_fra_1996_0,Franck Honorat,1439,1.089005530675859,2.805982403556196,3.3955694031964225,-0.4713029896137586,1.717599822099357,-0.7803190249192111,-1.013528404209502,0.0164047809156076,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.3281, ""Dynamic Winger / Dribbler"": 0.6719}",4.331,0.107
Frank Magri,cm CMR,1999.0,1516,31,5,1,6.0,1.5,9,25,17,8,4,4,24.0,Toulouse,fr Ligue 1,"FW,MF",Forward,0.356,0.089,0.534,1.484,1.009,0.475,0.237,0.237,92.4,92.4,73.7,54.7,54.7,28.5,31.7,31.7,7.5,7.4,7.4,23.1,35.6,35.6,19.3,4.5,4.5,16.6,12.4,12.4,40.8,21.6,21.6,4.7,frank_magri_cm_cmr_1999_0,Frank Magri,1516,1.6344425814540775,-0.1202125809414598,-0.6203245104286743,-1.2489508945294818,-0.5383479117622669,-1.546628501796016,-1.170424878695819,-0.7810428635633223,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.572, ""Dynamic Winger / Dribbler"": 0.428}",0.243,-2.944
Frank Onyeka,ng NGA,1998.0,2611,33,0,1,1.4,1.3,17,107,46,58,36,18,26.0,"Brentford, Augsburg","eng Premier League, de Bundesliga",MF,Midfielder,0.048,0.045,0.586,3.688,1.586,1.999,1.241,0.62,33.6,33.6,26.2,31.4,31.4,19.3,35.6,35.6,18.4,58.0,58.0,35.2,56.0,56.0,57.8,69.5,69.5,55.2,81.7,81.7,79.2,53.2,53.2,42.1,frank_onyeka_ng_nga_1998_0,Frank Onyeka,2611,-0.6054855737418086,-0.6522480326683063,-0.5397898079572109,0.0397227764737166,-0.0942394701252292,0.4395205505173358,0.902260126360263,-0.1868357666072325,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5623, ""Deep-Lying Playmaker"": 0.4377}",-1.227,0.548
Frans Krätzig,de GER,2003.0,1273,17,1,2,0.6,1.8,28,39,25,34,17,9,21.0,"Heidenheim, Stuttgart",de Bundesliga,"DF,MF",Defender,0.042,0.127,1.98,2.757,1.767,2.404,1.202,0.636,29.2,29.2,52.5,68.7,68.7,85.9,92.9,92.9,97.9,34.2,34.2,31.4,62.2,62.2,73.5,83.8,83.8,83.0,79.1,79.1,68.7,54.4,54.4,77.7,frans_kr_tzig_de_ger_2003_0,Frans Krätzig,1273,-0.6491205378040661,0.339272581913544,1.619159715989332,-0.5046307569672897,0.0450735765581393,0.9673357514273798,0.8217474618212316,-0.1620124936273436,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0106, ""Attacking Fullback / Playmaker"": 0.6673, ""Ball-Playing Defender"": 0.322}",0.146,1.22
Frederic Guilbert,fr FRA,1994.0,2435,31,0,1,0.3,1.8,19,88,48,65,47,18,29.0,Lecce,it Serie A,DF,Defender,0.011,0.067,0.702,3.253,1.774,2.402,1.737,0.665,6.2,6.2,12.6,43.8,43.8,68.2,42.0,42.0,69.2,47.1,47.1,47.9,62.5,62.5,73.9,83.7,83.7,82.9,96.2,96.2,93.7,55.9,55.9,78.9,frederic_guilbert_fr_fra_1994_0,Frederic Guilbert,2435,-0.8745678521257301,-0.386230306804883,-0.3601354716747152,-0.214620711224283,0.050461373943684,0.9647292566080712,1.9262160651130684,-0.117020311351295,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.1933, ""Attacking Fullback / Playmaker"": 0.3747, ""Ball-Playing Defender"": 0.432}",-1.476,1.299
Fredrik Jensen,fi FIN,1997.0,763,20,0,0,0.7,0.7,11,20,16,7,4,7,26.0,Augsburg,de Bundesliga,MF,Midfielder,0.083,0.083,1.298,2.359,1.887,0.826,0.472,0.826,52.5,52.5,48.3,51.8,51.8,44.9,74.0,74.0,66.5,24.4,24.4,7.7,65.2,65.2,66.8,13.0,13.0,4.8,29.2,29.2,21.5,66.7,66.7,59.9,fredrik_jensen_fi_fin_1997_0,Fredrik Jensen,763,-0.3509482833786396,-0.1927628698133024,0.5629161181905213,-0.7373404307691377,0.1374358174531905,-1.0891886610073112,-0.68528446416576,0.1327638730088366,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4971, ""Deep-Lying Playmaker"": 0.5029}",0.541,-0.942
Frenkie de Jong,nl NED,1997.0,1143,26,2,2,0.7,2.0,21,120,36,19,12,5,27.0,Barcelona,es La Liga,MF,Midfielder,0.055,0.157,1.654,9.449,2.835,1.496,0.945,0.394,38.1,38.1,30.5,78.5,78.5,75.0,85.9,85.9,80.1,99.4,99.4,98.2,83.9,83.9,87.4,44.7,44.7,28.4,63.4,63.4,62.6,35.0,35.0,21.8,frenkie_de_jong_nl_ned_1997_0,Frenkie de Jong,1143,-0.5545781156691748,0.7020240262727576,1.1142690812643872,3.4081660698718226,0.8670975205240944,-0.2160128965388427,0.2911896467819756,-0.5374644974481627,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4557, ""Deep-Lying Playmaker"": 0.5443}",0.928,2.525
Fábio Silva,pt POR,2002.0,1866,24,10,3,6.4,2.0,16,26,30,12,4,21,22.0,Las Palmas,es La Liga,FW,Forward,0.309,0.096,0.772,1.254,1.447,0.579,0.193,1.013,89.0,89.0,63.1,58.1,58.1,33.0,46.6,46.6,22.8,4.6,4.6,16.2,50.8,50.8,31.9,6.6,6.6,23.3,9.3,9.3,31.5,74.6,74.6,51.7,f_bio_silva_pt_por_2002_0,Fábio Silva,1866,1.292635362966394,-0.0355705772576432,-0.2517233721938988,-1.3834313592893437,-0.2012257324953301,-1.4110907711919554,-1.261259679714213,0.4228858759612877,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5653, ""Dynamic Winger / Dribbler"": 0.4347}",0.963,-2.514
Félix Lemaréchal,fr FRA,2003.0,1779,27,4,3,3.5,2.9,29,58,35,35,14,24,20.0,Strasbourg,fr Ligue 1,"MF,FW",Midfielder,0.177,0.147,1.467,2.934,1.771,1.771,0.708,1.214,73.6,73.6,80.3,75.6,75.6,72.4,80.9,80.9,74.3,39.1,39.1,17.7,62.4,62.4,63.8,59.3,59.3,44.4,46.3,46.3,42.4,80.8,80.8,78.5,f_lix_lemar_chal_fr_fra_2003_0,Félix Lemaréchal,1779,0.3326661535967282,0.5811068781530196,0.824653901222778,-0.4011392688694828,0.0481523179213077,0.1423801411161254,-0.1980796223398285,0.7347282427711417,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4859, ""Deep-Lying Playmaker"": 0.5141}",1.073,0.056
Gabriel Gudmundsson,se SWE,1999.0,1785,30,2,0,0.7,1.4,16,91,71,36,17,20,25.0,Lille,fr Ligue 1,DF,Defender,0.035,0.071,0.807,4.588,3.58,1.815,0.857,1.008,24.0,24.0,44.1,45.7,45.7,69.9,48.8,48.8,74.6,75.9,75.9,80.6,91.5,91.5,97.5,62.0,62.0,56.8,56.8,56.8,34.1,74.4,74.4,91.0,gabriel_gudmundsson_se_swe_1999_0,Gabriel Gudmundsson,1785,-0.7000279958766998,-0.337863447556988,-0.1975173224534905,0.5659506820557849,1.4405130994142037,0.1997230271409204,0.1095200447451876,0.4151286031550726,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.009, ""Attacking Fullback / Playmaker"": 0.4964, ""Ball-Playing Defender"": 0.4946}",0.275,0.935
Gabriel Jesus,br BRA,1997.0,608,17,3,0,3.0,0.7,8,19,15,10,4,9,27.0,Arsenal,eng Premier League,FW,Forward,0.444,0.104,1.184,2.812,2.22,1.48,0.592,1.332,95.8,95.8,84.3,61.3,61.3,37.4,69.1,69.1,51.7,35.8,35.8,67.6,72.8,72.8,52.3,43.8,43.8,78.3,38.0,38.0,87.8,83.7,83.7,65.3,gabriel_jesus_br_bra_1997_0,Gabriel Jesus,608,2.2744220543671885,0.0611631412381469,0.3863592704646202,-0.4724723849594967,0.3937410359369576,-0.2368648550933136,-0.4375531886610491,0.9177998809978224,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5345, ""Dynamic Winger / Dribbler"": 0.4655}",1.627,-1.154
Gabriel Magalhães,br BRA,1997.0,2363,28,3,1,2.6,0.9,13,126,10,25,16,4,26.0,Arsenal,eng Premier League,DF,Defender,0.099,0.034,0.495,4.799,0.381,0.952,0.609,0.152,57.5,57.5,91.2,25.6,25.6,48.3,30.0,30.0,58.9,79.1,79.1,82.9,9.2,9.2,17.0,17.6,17.6,7.6,39.4,39.4,13.3,13.8,13.8,27.9,gabriel_magalh_es_br_bra_1997_0,Gabriel Magalhães,2363,-0.2345883792126195,-0.7852568956000179,-0.6807255372822721,0.6893218910311366,-1.021710305779701,-0.9249794873908528,-0.402457924631215,-0.9129165012689818,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3821, ""Attacking Fullback / Playmaker"": 0.3164, ""Ball-Playing Defender"": 0.3015}",-1.201,-0.767
Gabriel Martinelli,br BRA,2001.0,2290,33,8,4,7.4,5.0,40,52,124,23,5,33,23.0,Arsenal,eng Premier League,"FW,MF",Forward,0.291,0.197,1.572,2.044,4.873,0.904,0.197,1.297,87.4,87.4,58.5,87.7,87.7,76.9,84.0,84.0,75.3,17.0,17.0,44.2,97.1,97.1,91.1,16.0,16.0,43.7,9.5,9.5,32.5,83.0,83.0,63.9,gabriel_martinelli_br_bra_2001_0,Gabriel Martinelli,2290,1.1617304707796212,1.185692618751709,0.9872720504440023,-0.9215201977228616,2.43571624505838,-0.9875353630542656,-1.2530019705307227,0.8634989713543152,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4432, ""Dynamic Winger / Dribbler"": 0.5568}",3.28,-0.965
Gabriel Osho,ng NGA,1998.0,1654,20,1,0,1.0,0.1,1,43,12,23,12,4,25.0,Auxerre,fr Ligue 1,DF,Defender,0.054,0.005,0.054,2.34,0.653,1.252,0.653,0.218,37.4,37.4,65.7,5.4,5.4,11.5,1.9,1.9,4.7,23.7,23.7,18.9,19.9,19.9,32.4,30.9,30.9,21.8,42.2,42.2,16.6,19.8,19.8,36.9,gabriel_osho_ng_nga_1998_0,Gabriel Osho,1654,-0.5618506096795511,-1.1359166251472577,-1.363721764011415,-0.7484496865536481,-0.8123558930842518,-0.5340052644945238,-0.3116231236128209,-0.8105205002269403,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3969, ""Attacking Fullback / Playmaker"": 0.2836, ""Ball-Playing Defender"": 0.3195}",-1.821,-1.349
Gabriel Strefezza,br BRA,1997.0,2619,37,6,4,3.7,3.9,57,106,80,57,13,36,27.0,Como,it Serie A,"FW,MF",Forward,0.127,0.134,1.959,3.643,2.749,1.959,0.447,1.237,64.6,64.6,9.4,70.8,70.8,50.4,92.4,92.4,88.2,56.9,56.9,84.0,83.2,83.2,62.5,67.9,67.9,92.5,27.5,27.5,76.4,81.3,81.3,61.3,gabriel_strefezza_br_bra_1997_0,Gabriel Strefezza,2619,-0.0309585469220844,0.4239145855973606,1.5866360861450872,0.013411381194613,0.8009045812159745,0.3873906541311585,-0.7368951465625748,0.7704116976797322,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4298, ""Dynamic Winger / Dribbler"": 0.5702}",1.725,0.637
Gabriel Suazo,cl CHI,1997.0,2163,30,0,6,0.8,3.8,40,109,42,59,36,25,26.0,Toulouse,fr Ligue 1,DF,Defender,0.033,0.158,1.664,4.535,1.748,2.455,1.498,1.04,22.4,22.4,41.4,78.8,78.8,92.1,86.0,86.0,95.5,75.1,75.1,79.7,61.5,61.5,72.8,84.7,84.7,84.5,91.3,91.3,86.0,76.0,76.0,92.1,gabriel_suazo_cl_chi_1997_0,Gabriel Suazo,2163,-0.7145729838974524,0.7141157410847313,1.1297565240473608,0.5349617053937298,0.0304495550830896,1.033801369319756,1.4328179413995188,0.4647751491148504,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0101, ""Attacking Fullback / Playmaker"": 0.6316, ""Ball-Playing Defender"": 0.3583}",0.164,2.111
Gabriele Zappa,it ITA,1999.0,3060,37,2,0,0.9,3.6,28,146,57,40,23,13,24.0,Cagliari,it Serie A,DF,Defender,0.026,0.106,0.824,4.294,1.676,1.176,0.676,0.382,17.1,17.1,33.3,62.2,62.2,82.6,49.8,49.8,75.3,70.8,70.8,75.7,58.9,58.9,69.7,27.2,27.2,17.2,43.8,43.8,18.2,34.1,34.1,57.2,gabriele_zappa_it_ita_1999_0,Gabriele Zappa,3060,-0.7654804419700862,0.0853465708620945,-0.1711886697224353,0.3940495662323089,-0.024967789453941,-0.6330520676282606,-0.2641412958077512,-0.5560819521830794,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.1238, ""Attacking Fullback / Playmaker"": 0.4336, ""Ball-Playing Defender"": 0.4426}",-0.294,-0.016
Gaby Jean,fr FRA,2000.0,1388,19,0,0,0.1,0.1,1,42,8,14,9,2,24.0,Lecce,it Serie A,DF,Defender,0.006,0.006,0.065,2.723,0.519,0.908,0.584,0.13,3.2,3.2,7.0,6.0,6.0,13.0,2.2,2.2,5.4,33.4,33.4,30.3,14.3,14.3,24.5,16.2,16.2,6.8,37.2,37.2,11.4,11.9,11.9,24.0,gaby_jean_fr_fra_2000_0,Gaby Jean,1388,-0.9109303221776112,-1.1238249103352838,-1.346685576950144,-0.5245104778448346,-0.915493728750392,-0.9823223734156478,-0.4540686070280298,-0.9470485016163293,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.4007, ""Attacking Fullback / Playmaker"": 0.2764, ""Ball-Playing Defender"": 0.323}",-1.88,-1.405
Gaetano Castrovilli,it ITA,1997.0,744,21,0,0,0.4,1.1,9,34,15,17,5,6,27.0,"Monza, Lazio",it Serie A,MF,Midfielder,0.048,0.133,1.089,4.113,1.815,2.056,0.605,0.726,33.6,33.6,26.2,70.4,70.4,66.0,64.5,64.5,53.9,67.1,67.1,45.6,63.6,63.6,65.3,72.0,72.0,58.7,38.9,38.9,34.0,60.2,60.2,50.8,gaetano_castrovilli_it_ita_1997_0,Gaetano Castrovilli,744,-0.6054855737418086,0.4118228707853868,0.2392285640263695,0.2882192874430268,0.0820184729161598,0.5138056528676382,-0.4107156338147054,-0.0223815831154687,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5151, ""Deep-Lying Playmaker"": 0.4849}",0.193,0.649
Gaetano Oristanio,it ITA,2002.0,2315,37,3,3,4.1,2.6,33,64,72,17,6,55,21.0,Venezia,it Serie A,"FW,MF",Forward,0.159,0.101,1.283,2.488,2.799,0.661,0.233,2.138,71.1,71.1,17.5,60.0,60.0,36.3,73.0,73.0,57.2,27.5,27.5,59.6,83.7,83.7,63.6,8.4,8.4,29.2,12.0,12.0,39.7,96.3,96.3,89.8,gaetano_oristanio_it_ita_2002_0,Gaetano Oristanio,2315,0.2017612614099557,0.0248879968022257,0.5396849540160604,-0.6619144309690412,0.839388848255579,-1.304224483600292,-1.1786825878793097,2.168272257359724,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4809, ""Dynamic Winger / Dribbler"": 0.5191}",2.132,-0.976
Gautier Lloris,fr FRA,1995.0,2768,31,2,1,1.2,0.9,5,99,13,68,34,4,29.0,Le Havre,fr Ligue 1,DF,Defender,0.039,0.029,0.163,3.219,0.423,2.211,1.105,0.13,26.8,26.8,48.2,22.4,22.4,43.2,7.7,7.7,17.5,46.4,46.4,46.9,11.1,11.1,19.8,77.7,77.7,76.1,73.9,73.9,60.2,11.9,11.9,24.0,gautier_lloris_fr_fra_1995_0,Gautier Lloris,2768,-0.6709380198351949,-0.8457154696598869,-1.194908637677001,-0.234500432101828,-0.9893835214664332,0.7158090013640747,0.6214980141215903,-0.9470485016163293,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3577, ""Attacking Fullback / Playmaker"": 0.2924, ""Ball-Playing Defender"": 0.3499}",-2.283,0.013
Gavi,es ESP,2004.0,1085,26,1,1,0.9,1.6,14,77,13,30,10,9,19.0,Barcelona,es La Liga,"MF,FW",Midfielder,0.075,0.133,1.161,6.387,1.078,2.488,0.829,0.747,48.9,48.9,43.1,70.4,70.4,66.0,68.0,68.0,58.6,92.8,92.8,85.7,38.3,38.3,33.3,85.9,85.9,77.1,55.0,55.0,52.9,61.5,61.5,53.2,gavi_es_esp_2004_0,Gavi,1085,-0.4091282354616497,0.4118228707853868,0.3507381520637807,1.6178217955470522,-0.4852396232476124,1.076808533838352,0.051716080460755,0.0101989626706354,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5327, ""Deep-Lying Playmaker"": 0.4673}",-0.101,1.69
Gaëtan Laborde,fr FRA,1994.0,1829,28,11,4,8.6,3.5,27,40,30,19,6,18,30.0,Nice,fr Ligue 1,FW,Forward,0.423,0.172,1.329,1.968,1.476,0.935,0.295,0.886,95.1,95.1,81.8,82.3,82.3,66.2,75.1,75.1,60.3,15.5,15.5,41.5,52.3,52.3,33.5,17.2,17.2,46.1,16.0,16.0,51.3,69.3,69.3,45.9,ga_tan_laborde_fr_fra_1994_0,Gaëtan Laborde,1829,2.121699680149287,0.8833997484523641,0.6109271908177398,-0.965957220860903,-0.1789048576123595,-0.947134693354978,-1.0506880955352087,0.2258511466834199,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5652, ""Dynamic Winger / Dribbler"": 0.4348}",1.834,-1.961
